# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 1844       3.452480403513e-11       1.488594518108e-12      -8.299516533465e-13       9.059965362602e-15       9.619538320631e-16       9.809883040644e-17      -1.923726790510e-17 
 1845       3.442554510210e-11       1.491511343954e-12      -8.486150254151e-13       9.050067953000e-15       9.600970841847e-16       9.893493829949e-17      -1.922711364804e-17 
 1846       3.432801965897e-11       1.494306875754e-12      -8.674880854167e-13       9.040197463668e-15       9.582448938690e-16       9.975057345707e-17      -1.921638220385e-17 
 1847       3.423224890324e-11       1.496978609184e-12      -8.865609249131e-13       9.030354721966e-15       9.563972422263e-16       1.005443137239e-16      -1.920525308198e-17 
 1848       3.413825410406e-11       1.499524030385e-12      -9.058235906116e-13       9.020540558313e-15       9.545541101985e-16       1.013147310126e-16      -1.919390657512e-17 
 1849       3.404605660229e-11       1.501940615945e-12      -9.252660843032e-13       9.010755806185e-15       9.527154785589e-16       1.020603912962e-16      -1.918252376028e-17 
 1850       3.395567781061e-11       1.504225832893e-12      -9.448783628011e-13       9.001001302119e-15       9.508813279124e-16       1.027798545997e-16      -1.917128649988e-17 
 1851       3.386713407292e-11       1.506377573924e-12      -9.646504776103e-13       8.991277780383e-15       9.490516405441e-16       1.034720146340e-16      -1.916033643420e-17 
 1852       3.378042119795e-11       1.508395466872e-12      -9.845729952649e-13       8.981585556055e-15       9.472264059850e-16       1.041371206479e-16      -1.914965160242e-17 
 1853       3.369552980353e-11       1.510279575563e-12      -1.004636580191e-12       8.971924839444e-15       9.454056154901e-16       1.047757636393e-16      -1.913916884830e-17 
 1854       3.361245044610e-11       1.512029965525e-12      -1.024831855223e-12       8.962295841199e-15       9.435892601925e-16       1.053885374505e-16      -1.912882473975e-17 
 1855       3.353117362061e-11       1.513646703982e-12      -1.045149401543e-12       8.952698772312e-15       9.417773311035e-16       1.059760387729e-16      -1.911855556855e-17 
 1856       3.345168976043e-11       1.515129859861e-12      -1.065579758628e-12       8.943133844114e-15       9.399698191119e-16       1.065388671502e-16      -1.910829734987e-17 
 1857       3.337398923725e-11       1.516479503797e-12      -1.086113424192e-12       8.933601268278e-15       9.381667149841e-16       1.070776249830e-16      -1.909798582200e-17 
 1858       3.329806236099e-11       1.517695708131e-12      -1.106740854128e-12       8.924101256819e-15       9.363680093639e-16       1.075929175325e-16      -1.908755644588e-17 
 1859       3.322389937973e-11       1.518778546916e-12      -1.127452462455e-12       8.914634022092e-15       9.345736927721e-16       1.080853529245e-16      -1.907694440481e-17 
 1860       3.315149047958e-11       1.519728095920e-12      -1.148238621257e-12       8.905199776795e-15       9.327837556065e-16       1.085555421532e-16      -1.906608460402e-17 
 1861       3.308082578460e-11       1.520544432629e-12      -1.169089660630e-12       8.895798733967e-15       9.309981881415e-16       1.090040990855e-16      -1.905491167033e-17 
 1862       3.301189535673e-11       1.521227636247e-12      -1.189995868622e-12       8.886431106990e-15       9.292169805282e-16       1.094316404647e-16      -1.904335995174e-17 
 1863       3.294468919567e-11       1.521777787703e-12      -1.210947491181e-12       8.877097109585e-15       9.274401227936e-16       1.098387859147e-16      -1.903136351711e-17 
 1864       3.287919723878e-11       1.522194969652e-12      -1.231934732093e-12       8.867796955820e-15       9.256676048410e-16       1.102261579436e-16      -1.901885615574e-17 
 1865       3.281540936104e-11       1.522479266478e-12      -1.252947752930e-12       8.858530860101e-15       9.238994164496e-16       1.105943819482e-16      -1.900577137700e-17 
 1866       3.275331537490e-11       1.522630764296e-12      -1.273976672990e-12       8.849299037179e-15       9.221355472740e-16       1.109440862176e-16      -1.899204240999e-17 
 1867       3.269290503021e-11       1.522649550957e-12      -1.295011569243e-12       8.840101702146e-15       9.203759868445e-16       1.112759019370e-16      -1.897760220314e-17 
 1868       3.263416801412e-11       1.522535716049e-12      -1.316042476274e-12       8.830939070438e-15       9.186207245663e-16       1.115904631922e-16      -1.896238342384e-17 
 1869       3.257709395102e-11       1.522289350902e-12      -1.337059386223e-12       8.821811357832e-15       9.168697497198e-16       1.118884069733e-16      -1.894631845806e-17 
 1870       3.252167240239e-11       1.521910548588e-12      -1.358052248734e-12       8.812718780451e-15       9.151230514601e-16       1.121703731784e-16      -1.892933941001e-17 
 1871       3.246789286676e-11       1.521399403926e-12      -1.379010970894e-12       8.803661554759e-15       9.133806188169e-16       1.124370046181e-16      -1.891137810172e-17 
 1872       3.241574477958e-11       1.520756013486e-12      -1.399925417178e-12       8.794639897563e-15       9.116424406944e-16       1.126889470190e-16      -1.889236607270e-17 
 1873       3.236521751317e-11       1.519980475589e-12      -1.420785409392e-12       8.785654026014e-15       9.099085058706e-16       1.129268490281e-16      -1.887223457954e-17 
 1874       3.231630037657e-11       1.519072890313e-12      -1.441580726618e-12       8.776704157609e-15       9.081788029978e-16       1.131513622162e-16      -1.885091459558e-17 
 1875       3.226898261550e-11       1.518033359492e-12      -1.462301105155e-12       8.767790510183e-15       9.064533206019e-16       1.133631410825e-16      -1.882833681047e-17 
 1876       3.222325341223e-11       1.516861986722e-12      -1.482936238463e-12       8.758913301921e-15       9.047320470822e-16       1.135628430582e-16      -1.880443162987e-17 
 1877       3.217910188552e-11       1.515558877365e-12      -1.503475777107e-12       8.750072751348e-15       9.030149707114e-16       1.137511285104e-16      -1.877912917503e-17 
 1878       3.213651709049e-11       1.514124138548e-12      -1.523909328703e-12       8.741269077335e-15       9.013020796352e-16       1.139286607465e-16      -1.875235928241e-17 
 1879       3.209548801857e-11       1.512557879169e-12      -1.544226457855e-12       8.732502499096e-15       8.995933618724e-16       1.140961060176e-16      -1.872405150336e-17 
 1880       3.205600359737e-11       1.510860209899e-12      -1.564416686104e-12       8.723773236190e-15       8.978888053143e-16       1.142541335230e-16      -1.869413510367e-17 
 1881       3.201805269061e-11       1.509031243184e-12      -1.584469491868e-12       8.715081508520e-15       8.961883977246e-16       1.144034154137e-16      -1.866253906328e-17 
 1882       3.198162409802e-11       1.507071093251e-12      -1.604374310390e-12       8.706427536336e-15       8.944921267394e-16       1.145446267967e-16      -1.862919207582e-17 
 1883       3.194670655523e-11       1.504979876105e-12      -1.624120533674e-12       8.697811540229e-15       8.927999798667e-16       1.146784457389e-16      -1.859402254833e-17 
 1884       3.191328873373e-11       1.502757709540e-12      -1.643697510437e-12       8.689233741139e-15       8.911119444864e-16       1.148055532710e-16      -1.855695860079e-17 
 1885       3.188135924071e-11       1.500404713135e-12      -1.663094546044e-12       8.680694360347e-15       8.894280078499e-16       1.149266333914e-16      -1.851792806583e-17 
 1886       3.185090661901e-11       1.497921008260e-12      -1.682300902459e-12       8.672193619482e-15       8.877481570802e-16       1.150423730706e-16      -1.847685848830e-17 
 1887       3.182191934703e-11       1.495306718078e-12      -1.701305798183e-12       8.663731740518e-15       8.860723791712e-16       1.151534622544e-16      -1.843367712492e-17 
 1888       3.179438583860e-11       1.492561967550e-12      -1.720098408198e-12       8.655308945774e-15       8.844006609881e-16       1.152605938687e-16      -1.838831094391e-17 
 1889       3.176829444294e-11       1.489686883435e-12      -1.738667863915e-12       8.646925457914e-15       8.827329892665e-16       1.153644638228e-16      -1.834068662461e-17 
 1890       3.174363344451e-11       1.486681594295e-12      -1.757003253111e-12       8.638581499950e-15       8.810693506129e-16       1.154657710139e-16      -1.829073055710e-17 
 1891       3.172038858044e-11       1.483546517004e-12      -1.775094705069e-12       8.630277202432e-15       8.794097316609e-16       1.155650935830e-16      -1.823838351505e-17 
 1892       3.169853557177e-11       1.480283218699e-12      -1.792936655268e-12       8.622012324260e-15       8.777541195435e-16       1.156625166303e-16      -1.818364479914e-17 
 1893       3.167804753421e-11       1.476893561510e-12      -1.810524605845e-12       8.613786529710e-15       8.761025014243e-16       1.157580016265e-16      -1.812652843453e-17 
 1894       3.165889745523e-11       1.473379416662e-12      -1.827854042678e-12       8.605599481048e-15       8.744548643407e-16       1.158515098990e-16      -1.806704852875e-17 
 1895       3.164105819390e-11       1.469742664497e-12      -1.844920435363e-12       8.597450838522e-15       8.728111952035e-16       1.159430026317e-16      -1.800521927189e-17 
 1896       3.162450248069e-11       1.465985194479e-12      -1.861719237193e-12       8.589340260360e-15       8.711714807967e-16       1.160324408645e-16      -1.794105493665e-17 
 1897       3.160920291732e-11       1.462108905211e-12      -1.878245885143e-12       8.581267402768e-15       8.695357077774e-16       1.161197854936e-16      -1.787456987849e-17 
 1898       3.159513197658e-11       1.458115704446e-12      -1.894495799846e-12       8.573231919926e-15       8.679038626757e-16       1.162049972710e-16      -1.780577853573e-17 
 1899       3.158226200213e-11       1.454007509099e-12      -1.910464385571e-12       8.565233463985e-15       8.662759318942e-16       1.162880368042e-16      -1.773469542971e-17 
 1900       3.157056520836e-11       1.449786245260e-12      -1.926147030208e-12       8.557271685065e-15       8.646519017081e-16       1.163688645564e-16      -1.766133516485e-17 
 1901       3.156001368018e-11       1.445453848210e-12      -1.941539105244e-12       8.549346231253e-15       8.630317582647e-16       1.164474408461e-16      -1.758571242882e-17 
 1902       3.155057937287e-11       1.441012262425e-12      -1.956635965743e-12       8.541456748596e-15       8.614154875835e-16       1.165237258470e-16      -1.750784199263e-17 
 1903       3.154223411189e-11       1.436463441597e-12      -1.971432950328e-12       8.533602881101e-15       8.598030755556e-16       1.165976795875e-16      -1.742773871075e-17 
 1904       3.153494959272e-11       1.431809348644e-12      -1.985925381159e-12       8.525784270732e-15       8.581945079441e-16       1.166692619512e-16      -1.734541752126e-17 
 1905       3.152869738065e-11       1.427051955719e-12      -2.000108563912e-12       8.518000557408e-15       8.565897703831e-16       1.167384326758e-16      -1.726089344591e-17 
 1906       3.152344891065e-11       1.422193244229e-12      -2.013977787762e-12       8.510251378996e-15       8.549888483782e-16       1.168051513539e-16      -1.717418159030e-17 
 1907       3.151917548716e-11       1.417235204841e-12      -2.027528325359e-12       8.502536371312e-15       8.533917273060e-16       1.168693774320e-16      -1.708529714395e-17 
 1908       3.151584828391e-11       1.412179837499e-12      -2.040755432810e-12       8.494855168117e-15       8.517983924137e-16       1.169310702109e-16      -1.699425538046e-17 
 1909       3.151343834380e-11       1.407029151434e-12      -2.053654349659e-12       8.487207401113e-15       8.502088288193e-16       1.169901888450e-16      -1.690107165759e-17 
 1910       3.151191657863e-11       1.401785165179e-12      -2.066220298866e-12       8.479592699940e-15       8.486230215110e-16       1.170466923427e-16      -1.680576141742e-17 
 1911       3.151125376902e-11       1.396449906579e-12      -2.078448486786e-12       8.472010692176e-15       8.470409553475e-16       1.171005395657e-16      -1.670834018642e-17 
 1912       3.151142056418e-11       1.391025412805e-12      -2.090334103152e-12       8.464461003330e-15       8.454626150570e-16       1.171516892292e-16      -1.660882357561e-17 
 1913       3.151238748173e-11       1.385513730366e-12      -2.101872321051e-12       8.456943256841e-15       8.438879852380e-16       1.172000999013e-16      -1.650722728066e-17 
 1914       3.151412490755e-11       1.379916915122e-12      -2.113058296904e-12       8.449457074074e-15       8.423170503582e-16       1.172457300034e-16      -1.640356708203e-17 
 1915       3.151660309561e-11       1.374237032297e-12      -2.123887170450e-12       8.442002074320e-15       8.407497947547e-16       1.172885378095e-16      -1.629785884504e-17 
 1916       3.151979216775e-11       1.368476156489e-12      -2.134354064721e-12       8.434577874790e-15       8.391862026339e-16       1.173284814463e-16      -1.619011852003e-17 
 1917       3.152366211355e-11       1.362636371686e-12      -2.144454086024e-12       8.427184090612e-15       8.376262580710e-16       1.173655188927e-16      -1.608036214249e-17 
 1918       3.152818279013e-11       1.356719771276e-12      -2.154182323922e-12       8.419820334829e-15       8.360699450101e-16       1.173996079802e-16      -1.596860583313e-17 
 1919       3.153332392198e-11       1.350728458061e-12      -2.163533851210e-12       8.412486218396e-15       8.345172472636e-16       1.174307063921e-16      -1.585486579805e-17 
 1920       3.153905510079e-11       1.344664544268e-12      -2.172503723899e-12       8.405181350179e-15       8.329681485124e-16       1.174587716637e-16      -1.573915832880e-17 
 1921       3.154534578527e-11       1.338530151563e-12      -2.181086981194e-12       8.397905336948e-15       8.314226323054e-16       1.174837611820e-16      -1.562149980256e-17 
 1922       3.155216530095e-11       1.332327411064e-12      -2.189278645472e-12       8.390657783375e-15       8.298806820596e-16       1.175056321856e-16      -1.550190668224e-17 
 1923       3.155948284005e-11       1.326058463352e-12      -2.197073722264e-12       8.383438292035e-15       8.283422810595e-16       1.175243417643e-16      -1.538039551656e-17 
 1924       3.156726746129e-11       1.319725458483e-12      -2.204467200237e-12       8.376246463397e-15       8.268074124571e-16       1.175398468591e-16      -1.525698294023e-17 
 1925       3.157548808967e-11       1.313330556003e-12      -2.211454051167e-12       8.369081895826e-15       8.252760592720e-16       1.175521042621e-16      -1.513168567402e-17 
 1926       3.158411351636e-11       1.306875924958e-12      -2.218029229926e-12       8.361944185579e-15       8.237482043905e-16       1.175610706161e-16      -1.500452052491e-17 
 1927       3.159311239848e-11       1.300363743909e-12      -2.224187674457e-12       8.354832926798e-15       8.222238305659e-16       1.175667024145e-16      -1.487550438617e-17 
 1928       3.160245325895e-11       1.293796200943e-12      -2.229924305756e-12       8.347747711513e-15       8.207029204183e-16       1.175689560012e-16      -1.474465423754e-17 
 1929       3.161210448627e-11       1.287175493685e-12      -2.235234027852e-12       8.340688129636e-15       8.191854564342e-16       1.175677875704e-16      -1.461198714528e-17 
 1930       3.162203433442e-11       1.280503829313e-12      -2.240111727786e-12       8.333653768955e-15       8.176714209662e-16       1.175631531663e-16      -1.447752026235e-17 
 1931       3.163221205760e-11       1.273783423317e-12      -2.244553489772e-12       8.326644189220e-15       8.161608002267e-16       1.175550203544e-16      -1.434128614487e-17 
 1932       3.164261132449e-11       1.267016495761e-12      -2.248560247785e-12       8.319658844163e-15       8.146535963006e-16       1.175434033319e-16      -1.420337882839e-17 
 1933       3.165320682953e-11       1.260205275018e-12      -2.252134160620e-12       8.312697158877e-15       8.131498152231e-16       1.175283280830e-16      -1.406390810108e-17 
 1934       3.166397316020e-11       1.253351999033e-12      -2.255277400238e-12       8.305758555678e-15       8.116494629942e-16       1.175098207320e-16      -1.392298421969e-17 
 1935       3.167488479678e-11       1.246458915332e-12      -2.257992151786e-12       8.298842454097e-15       8.101525455788e-16       1.174879075432e-16      -1.378071791014e-17 
 1936       3.168591611232e-11       1.239528281040e-12      -2.260280613617e-12       8.291948270883e-15       8.086590689065e-16       1.174626149214e-16      -1.363722036813e-17 
 1937       3.169704137242e-11       1.232562362885e-12      -2.262144997310e-12       8.285075419994e-15       8.071690388714e-16       1.174339694121e-16      -1.349260325979e-17 
 1938       3.170823473511e-11       1.225563437220e-12      -2.263587527683e-12       8.278223312594e-15       8.056824613324e-16       1.174019977015e-16      -1.334697872223e-17 
 1939       3.171947025076e-11       1.218533790027e-12      -2.264610442819e-12       8.271391357050e-15       8.041993421128e-16       1.173667266166e-16      -1.320045936418e-17 
 1940       3.173072186185e-11       1.211475716936e-12      -2.265215994080e-12       8.264578958929e-15       8.027196870002e-16       1.173281831259e-16      -1.305315826663e-17 
 1941       3.174196340292e-11       1.204391523235e-12      -2.265406446129e-12       8.257785520992e-15       8.012435017466e-16       1.172863943390e-16      -1.290518898340e-17 
 1942       3.175316860038e-11       1.197283523881e-12      -2.265184076947e-12       8.251010443193e-15       7.997707920684e-16       1.172413875071e-16      -1.275666554175e-17 
 1943       3.176431107237e-11       1.190154043513e-12      -2.264551177851e-12       8.244253122672e-15       7.983015636460e-16       1.171931900234e-16      -1.260770244304e-17 
 1944       3.177536432866e-11       1.183005416468e-12      -2.263510053516e-12       8.237512953754e-15       7.968358221239e-16       1.171418294227e-16      -1.245841466327e-17 
 1945       3.178630177044e-11       1.175839986790e-12      -2.262063021991e-12       8.230789327942e-15       7.953735731107e-16       1.170873333821e-16      -1.230891765378e-17 
 1946       3.179709669027e-11       1.168660108242e-12      -2.260212414718e-12       8.224081633918e-15       7.939148221790e-16       1.170297297212e-16      -1.215932734176e-17 
 1947       3.180772227187e-11       1.161468144321e-12      -2.257960576553e-12       8.217389257536e-15       7.924595748652e-16       1.169690464019e-16      -1.200976013094e-17 
 1948       3.181815159002e-11       1.154266468270e-12      -2.255309865784e-12       8.210711581815e-15       7.910078366694e-16       1.169053115288e-16      -1.186033290217e-17 
 1949       3.182835761038e-11       1.147057463088e-12      -2.252262654147e-12       8.204047986943e-15       7.895596130555e-16       1.168385533497e-16      -1.171116301405e-17 
 1950       3.183831318941e-11       1.139843521546e-12      -2.248821326850e-12       8.197397850268e-15       7.881149094510e-16       1.167688002553e-16      -1.156236830350e-17 
 1951       3.184799107417e-11       1.132627046198e-12      -2.244988282586e-12       8.190760546293e-15       7.866737312471e-16       1.166960807796e-16      -1.141406708641e-17 
 1952       3.185736390223e-11       1.125410449391e-12      -2.240765933558e-12       8.184135446676e-15       7.852360837982e-16       1.166204236003e-16      -1.126637815824e-17 
 1953       3.186640420149e-11       1.118196153284e-12      -2.236156705494e-12       8.177521920226e-15       7.838019724223e-16       1.165418575385e-16      -1.111942079464e-17 
 1954       3.187508439007e-11       1.110986589852e-12      -2.231163037664e-12       8.170919332894e-15       7.823714024007e-16       1.164604115595e-16      -1.097331475204e-17 
 1955       3.188337677616e-11       1.103784200905e-12      -2.225787382906e-12       8.164327047776e-15       7.809443789779e-16       1.163761147724e-16      -1.082818026828e-17 
 1956       3.189125355787e-11       1.096591438099e-12      -2.220032207636e-12       8.157744425105e-15       7.795209073616e-16       1.162889964310e-16      -1.068413806321e-17 
 1957       3.189868682312e-11       1.089410762946e-12      -2.213899991874e-12       8.151170822249e-15       7.781009927224e-16       1.161990859331e-16      -1.054130933931e-17 
 1958       3.190564854946e-11       1.082244646830e-12      -2.207393229259e-12       8.144605593705e-15       7.766846401943e-16       1.161064128215e-16      -1.039981578230e-17 
 1959       3.191211060397e-11       1.075095571017e-12      -2.200514427068e-12       8.138048091099e-15       7.752718548738e-16       1.160110067838e-16      -1.025977956175e-17 
 1960       3.191804474310e-11       1.067966026669e-12      -2.193266106238e-12       8.131497663177e-15       7.738626418206e-16       1.159128976525e-16      -1.012132333169e-17 
 1961       3.192342261253e-11       1.060858514855e-12      -2.185650801381e-12       8.124953655806e-15       7.724570060569e-16       1.158121154056e-16      -9.984570231211e-18 
 1962       3.192821574703e-11       1.053775546564e-12      -2.177671060805e-12       8.118415411968e-15       7.710549525678e-16       1.157086901665e-16      -9.849643885104e-18 
 1963       3.193239557033e-11       1.046719642719e-12      -2.169329446531e-12       8.111882271757e-15       7.696564863009e-16       1.156026522040e-16      -9.716668404447e-18 
 1964       3.193593339498e-11       1.039693334189e-12      -2.160628534315e-12       8.105353572373e-15       7.682616121663e-16       1.154940319330e-16      -9.585768387224e-18 
 1965       3.193880042220e-11       1.032699161798e-12      -2.151570913664e-12       8.098828648121e-15       7.668703350368e-16       1.153828599145e-16      -9.457068918938e-18 
 1966       3.194096774174e-11       1.025739676344e-12      -2.142159187856e-12       8.092306830406e-15       7.654826597473e-16       1.152691668554e-16      -9.330695573220e-18 
 1967       3.194240633178e-11       1.018817438604e-12      -2.132395973959e-12       8.085787447729e-15       7.640985910951e-16       1.151529836094e-16      -9.206774412444e-18 
 1968       3.194308705871e-11       1.011935019354e-12      -2.122283902848e-12       8.079269825683e-15       7.627181338398e-16       1.150343411765e-16      -9.085431988331e-18 
 1969       3.194298067708e-11       1.005094999375e-12      -2.111825619229e-12       8.072753286951e-15       7.613412927030e-16       1.149132707038e-16      -8.966795342571e-18 
 1970       3.194205782939e-11       9.982999694695e-13      -2.101023781650e-12       8.066237151299e-15       7.599680723687e-16       1.147898034852e-16      -8.850992007423e-18 
 1971       3.194029245977e-11       9.915522979859e-13      -2.089881669577e-12       8.059720780607e-15       7.585984739091e-16       1.146639309898e-16      -8.738103807554e-18 
 1972       3.193767208282e-11       9.848534314816e-13      -2.078405009490e-12       8.053203714321e-15       7.572324840367e-16       1.145354846215e-16      -8.628027889278e-18 
 1973       3.193418759072e-11       9.782045888917e-13      -2.066600162381e-12       8.046685534997e-15       7.558700857724e-16       1.144042550667e-16      -8.520614660568e-18 
 1974       3.192982984636e-11       9.716069935497e-13      -2.054473517977e-12       8.040165823360e-15       7.545112620117e-16       1.142700321846e-16      -8.415713895333e-18 
 1975       3.192458968331e-11       9.650618731928e-13      -2.042031494769e-12       8.033644158302e-15       7.531559955248e-16       1.141326050057e-16      -8.313174732608e-18 
 1976       3.191845790576e-11       9.585704599676e-13      -2.029280540059e-12       8.027120116876e-15       7.518042689558e-16       1.139917617315e-16      -8.212845675737e-18 
 1977       3.191142528852e-11       9.521339904348e-13      -2.016227129990e-12       8.020593274297e-15       7.504560648229e-16       1.138472897324e-16      -8.114574591556e-18 
 1978       3.190348257696e-11       9.457537055752e-13      -2.002877769590e-12       8.014063203939e-15       7.491113655182e-16       1.136989755478e-16      -8.018208709583e-18 
 1979       3.189462048698e-11       9.394308507944e-13      -1.989238992804e-12       8.007529477331e-15       7.477701533073e-16       1.135466048842e-16      -7.923594621196e-18 
 1980       3.188482970499e-11       9.331666759287e-13      -1.975317362535e-12       8.000991664156e-15       7.464324103294e-16       1.133899626146e-16      -7.830578278825e-18 
 1981       3.187410088788e-11       9.269624352499e-13      -1.961119470680e-12       7.994449332249e-15       7.450981185969e-16       1.132288327773e-16      -7.739004995133e-18 
 1982       3.186242466296e-11       9.208193874709e-13      -1.946651938170e-12       7.987902047593e-15       7.437672599953e-16       1.130629985749e-16      -7.648719442202e-18 
 1983       3.184979162792e-11       9.147387957510e-13      -1.931921415002e-12       7.981349374317e-15       7.424398162829e-16       1.128922423733e-16      -7.559565650718e-18 
 1984       3.183619235086e-11       9.087219277011e-13      -1.916934580285e-12       7.974790874696e-15       7.411157690909e-16       1.127163457005e-16      -7.471387009156e-18 
 1985       3.182161737018e-11       9.027700553894e-13      -1.901698142270e-12       7.968226109144e-15       7.397950999227e-16       1.125350892459e-16      -7.384026262967e-18 
 1986       3.180605719459e-11       8.968844553460e-13      -1.886218838392e-12       7.961654636216e-15       7.384777901544e-16       1.123482528588e-16      -7.297325513759e-18 
 1987       3.178950230305e-11       8.910664085690e-13      -1.870503435305e-12       7.955076012602e-15       7.371638210339e-16       1.121556155479e-16      -7.211126218486e-18 
 1988       3.177194314476e-11       8.853172005293e-13      -1.854558728922e-12       7.948489793129e-15       7.358531736813e-16       1.119569554795e-16      -7.125269188631e-18 
 1989       3.175337013913e-11       8.796381211761e-13      -1.838391544450e-12       7.941895530754e-15       7.345458290883e-16       1.117520499775e-16      -7.039594589389e-18 
 1990       3.173377367571e-11       8.740304649423e-13      -1.822008736431e-12       7.935292776563e-15       7.332417681181e-16       1.115406755213e-16      -6.953941938859e-18 
 1991       3.171314411419e-11       8.684955307496e-13      -1.805417188775e-12       7.928681079771e-15       7.319409715056e-16       1.113226077455e-16      -6.868150107222e-18 
 1992       3.169147178435e-11       8.630346220141e-13      -1.788623814801e-12       7.922059987715e-15       7.306434198565e-16       1.110976214385e-16      -6.782057315927e-18 
 1993       3.166874698602e-11       8.576490466513e-13      -1.771635557276e-12       7.915429045857e-15       7.293490936478e-16       1.108654905416e-16      -6.695501136882e-18 
 1994       3.164495998908e-11       8.523401170818e-13      -1.754459388447e-12       7.908787797777e-15       7.280579732272e-16       1.106259881480e-16      -6.608318491630e-18 
 1995       3.162010103338e-11       8.471091502362e-13      -1.737102310084e-12       7.902135785174e-15       7.267700388130e-16       1.103788865016e-16      -6.520345650542e-18 
 1996       3.159416032874e-11       8.419574675609e-13      -1.719571353515e-12       7.895472547859e-15       7.254852704941e-16       1.101239569960e-16      -6.431418231997e-18 
 1997       3.156712805491e-11       8.368863950228e-13      -1.701873579664e-12       7.888797623759e-15       7.242036482293e-16       1.098609701737e-16      -6.341371201571e-18 
 1998       3.153899436150e-11       8.318972631152e-13      -1.684016079088e-12       7.882110548910e-15       7.229251518479e-16       1.095896957246e-16      -6.250038871218e-18 
 1999       3.150974936802e-11       8.269914068630e-13      -1.666005972018e-12       7.875410857454e-15       7.216497610487e-16       1.093099024855e-16      -6.157254898456e-18 
 2000       3.147938316377e-11       8.221701658276e-13      -1.647850408389e-12       7.868698081641e-15       7.203774554005e-16       1.090213584386e-16      -6.062852285556e-18 
 2001       3.144788580785e-11       8.174348841129e-13      -1.629556567888e-12       7.861971751821e-15       7.191082143414e-16       1.087238307107e-16      -5.966663378722e-18 
 2002       3.141524732911e-11       8.127869103699e-13      -1.611131659982e-12       7.855231396448e-15       7.178420171788e-16       1.084170855721e-16      -5.868519867279e-18 
 2003       3.138145772612e-11       8.082275978026e-13      -1.592582923962e-12       7.848476542071e-15       7.165788430894e-16       1.081008884356e-16      -5.768252782856e-18 
 2004       3.134650696715e-11       8.037583041730e-13      -1.573917628977e-12       7.841706713336e-15       7.153186711186e-16       1.077750038555e-16      -5.665692498574e-18 
 2005       3.131038499011e-11       7.993803918067e-13      -1.555143074073e-12       7.834921432981e-15       7.140614801806e-16       1.074391955263e-16      -5.560668728227e-18 
 2006       3.127308170252e-11       7.950952275977e-13      -1.536266588232e-12       7.828120221838e-15       7.128072490584e-16       1.070932262821e-16      -5.453010525472e-18 
 2007       3.123458698151e-11       7.909041830144e-13      -1.517295530405e-12       7.821302598823e-15       7.115559564030e-16       1.067368580950e-16      -5.342546283008e-18 
 2008       3.119489067374e-11       7.868086341043e-13      -1.498237289555e-12       7.814468080942e-15       7.103075807338e-16       1.063698520748e-16      -5.229103731769e-18 
 2009       3.115398259540e-11       7.828099614999e-13      -1.479099284693e-12       7.807616183281e-15       7.090621004383e-16       1.059919684670e-16      -5.112509940099e-18 
 2010       3.111185253213e-11       7.789095504234e-13      -1.459888964911e-12       7.800746419009e-15       7.078194937714e-16       1.056029666529e-16      -4.992591312948e-18 
 2011       3.106849352398e-11       7.751085069414e-13      -1.440613578255e-12       7.793858374579e-15       7.065797391491e-16       1.052026957389e-16      -4.869220465524e-18 
 2012       3.102391174612e-11       7.714068044596e-13      -1.421279476394e-12       7.786951935933e-15       7.053428160293e-16       1.047913670517e-16      -4.742457218865e-18 
 2013       3.097811669994e-11       7.678041310261e-13      -1.401892804962e-12       7.780027063940e-15       7.041087040367e-16       1.043692836251e-16      -4.612408628862e-18 
 2014       3.093111793472e-11       7.643001725159e-13      -1.382459734300e-12       7.773083719336e-15       7.028773826699e-16       1.039367497896e-16      -4.479182205530e-18 
 2015       3.088292504769e-11       7.608946126277e-13      -1.362986459488e-12       7.766121862728e-15       7.016488313015e-16       1.034940711746e-16      -4.342885913577e-18 
 2016       3.083354768410e-11       7.575871328808e-13      -1.343479200377e-12       7.759141454592e-15       7.004230291778e-16       1.030415547101e-16      -4.203628172986e-18 
 2017       3.078299553728e-11       7.543774126116e-13      -1.323944201613e-12       7.752142455274e-15       6.991999554187e-16       1.025795086279e-16      -4.061517859583e-18 
 2018       3.073127834869e-11       7.512651289714e-13      -1.304387732679e-12       7.745124824986e-15       6.979795890172e-16       1.021082424637e-16      -3.916664305617e-18 
 2019       3.067840590802e-11       7.482499569224e-13      -1.284816087915e-12       7.738088523813e-15       6.967619088396e-16       1.016280670582e-16      -3.769177300337e-18 
 2020       3.062438805322e-11       7.453315692350e-13      -1.265235586554e-12       7.731033511704e-15       6.955468936253e-16       1.011392945594e-16      -3.619167090560e-18 
