# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 1830       3.686499846235e-11       1.467709883819e-12      -6.097055299103e-13       9.395295625622e-15       9.858827124595e-16       8.725034969419e-17      -1.931272824144e-17 
 1831       3.674102442673e-11       1.472151990220e-12      -6.247251589362e-13       9.384881156125e-15       9.839653101604e-16       8.816358525387e-17      -1.932575322559e-17 
 1832       3.661852536496e-11       1.476504929752e-12      -6.400955857208e-13       9.374482779379e-15       9.820528984660e-16       8.907572647453e-17      -1.933579812527e-17 
 1833       3.649752189925e-11       1.480766284680e-12      -6.558073281620e-13       9.364101297679e-15       9.801454443206e-16       8.998557387459e-17      -1.934303642979e-17 
 1834       3.637803472368e-11       1.484933627726e-12      -6.718508592411e-13       9.353737516385e-15       9.782429144302e-16       9.089192276248e-17      -1.934764241759e-17 
 1835       3.626008460427e-11       1.489004522057e-12      -6.882166069600e-13       9.343392243929e-15       9.763452752622e-16       9.179356322954e-17      -1.934979115734e-17 
 1836       3.614369237908e-11       1.492976521273e-12      -7.048949542782e-13       9.333066291816e-15       9.744524930452e-16       9.268928014295e-17      -1.934965850901e-17 
 1837       3.602887895831e-11       1.496847169394e-12      -7.218762390501e-13       9.322760474629e-15       9.725645337681e-16       9.357785313863e-17      -1.934742112496e-17 
 1838       3.591566532438e-11       1.500614000846e-12      -7.391507539626e-13       9.312475610033e-15       9.706813631804e-16       9.445805661416e-17      -1.934325645105e-17 
 1839       3.580407253201e-11       1.504274540451e-12      -7.567087464717e-13       9.302212518778e-15       9.688029467913e-16       9.532865972168e-17      -1.933734272771e-17 
 1840       3.569412170832e-11       1.507826303414e-12      -7.745404187402e-13       9.291972024706e-15       9.669292498695e-16       9.618842636081e-17      -1.932985899105e-17 
 1841       3.558583405292e-11       1.511266795309e-12      -7.926359275745e-13       9.281754954750e-15       9.650602374430e-16       9.703611517158e-17      -1.932098507392e-17 
 1842       3.547923083800e-11       1.514593512068e-12      -8.109853843624e-13       9.271562138942e-15       9.631958742984e-16       9.787047952730e-17      -1.931090160704e-17 
 1843       3.537433340841e-11       1.517803939965e-12      -8.295788550096e-13       9.261394410414e-15       9.613361249806e-16       9.869026752753e-17      -1.929979002006e-17 
 1844       3.527116318175e-11       1.520895555610e-12      -8.484063598776e-13       9.251252605404e-15       9.594809537927e-16       9.949422199092e-17      -1.928783254265e-17 
 1845       3.516974164847e-11       1.523865825931e-12      -8.674578737205e-13       9.241137563262e-15       9.576303247954e-16       1.002810804482e-16      -1.927521220560e-17 
 1846       3.507009037195e-11       1.526712208162e-12      -8.867233256222e-13       9.231050126445e-15       9.557842018065e-16       1.010495751350e-16      -1.926211284193e-17 
 1847       3.497223098859e-11       1.529432149833e-12      -9.061925989340e-13       9.220991140534e-15       9.539425484007e-16       1.017984329850e-16      -1.924871908795e-17 
 1848       3.487618520791e-11       1.532023088757e-12      -9.258555312113e-13       9.210961454225e-15       9.521053279093e-16       1.025263756223e-16      -1.923521638433e-17 
 1849       3.478197481261e-11       1.534482453013e-12      -9.457019141512e-13       9.200961919344e-15       9.502725034196e-16       1.032321193550e-16      -1.922179097727e-17 
 1850       3.468962165870e-11       1.536807660940e-12      -9.657214935297e-13       9.190993390840e-15       9.484440377746e-16       1.039143751678e-16      -1.920862991951e-17 
 1851       3.459914242714e-11       1.538996565414e-12      -9.859041123781e-13       9.181056618470e-15       9.466198988557e-16       1.045721462436e-16      -1.919587876451e-17 
 1852       3.451053283328e-11       1.541048790558e-12      -1.006240141877e-12       9.171151920858e-15       9.448000754765e-16       1.052056231151e-16      -1.918351428097e-17 
 1853       3.442378329277e-11       1.542964405575e-12      -1.026720053745e-12       9.161279508867e-15       9.429845616139e-16       1.058152955765e-16      -1.917147073418e-17 
 1854       3.433888415855e-11       1.544743481419e-12      -1.047334277248e-12       9.151439593684e-15       9.411733511361e-16       1.064016558002e-16      -1.915968210114e-17 
 1855       3.425582572074e-11       1.546386090795e-12      -1.068073199145e-12       9.141632386830e-15       9.393664378028e-16       1.069651983405e-16      -1.914808207025e-17 
 1856       3.417459820656e-11       1.547892308167e-12      -1.088927163629e-12       9.131858100154e-15       9.375638152645e-16       1.075064201364e-16      -1.913660404086e-17 
 1857       3.409519178025e-11       1.549262209756e-12      -1.109886472267e-12       9.122116945835e-15       9.357654770629e-16       1.080258205155e-16      -1.912518112294e-17 
 1858       3.401759654294e-11       1.550495873545e-12      -1.130941383944e-12       9.112409136385e-15       9.339714166302e-16       1.085239011967e-16      -1.911374613662e-17 
 1859       3.394180253257e-11       1.551593379283e-12      -1.152082114808e-12       9.102734884643e-15       9.321816272891e-16       1.090011662941e-16      -1.910223161184e-17 
 1860       3.386779972382e-11       1.552554808487e-12      -1.173298838208e-12       9.093094403780e-15       9.303961022528e-16       1.094581223201e-16      -1.909056978796e-17 
 1861       3.379557802798e-11       1.553380244443e-12      -1.194581684637e-12       9.083487907299e-15       9.286148346245e-16       1.098952781887e-16      -1.907869261336e-17 
 1862       3.372512729287e-11       1.554069772215e-12      -1.215920741676e-12       9.073915609032e-15       9.268378173972e-16       1.103131452188e-16      -1.906653174504e-17 
 1863       3.365643730275e-11       1.554623478639e-12      -1.237306053934e-12       9.064377723141e-15       9.250650434538e-16       1.107122371375e-16      -1.905401854825e-17 
 1864       3.358949777821e-11       1.555041452337e-12      -1.258727622994e-12       9.054874464123e-15       9.232965055667e-16       1.110930700838e-16      -1.904108409610e-17 
 1865       3.352429837610e-11       1.555323783708e-12      -1.280175407350e-12       9.045406046802e-15       9.215321963977e-16       1.114561626113e-16      -1.902765916913e-17 
 1866       3.346082868943e-11       1.555470564943e-12      -1.301639322354e-12       9.035972686334e-15       9.197721084977e-16       1.118020356921e-16      -1.901367425496e-17 
 1867       3.339907824723e-11       1.555481890017e-12      -1.323109240156e-12       9.026574598209e-15       9.180162343065e-16       1.121312127197e-16      -1.899905954790e-17 
 1868       3.333903651453e-11       1.555357854700e-12      -1.344574989643e-12       9.017211998246e-15       9.162645661527e-16       1.124442195127e-16      -1.898374494852e-17 
 1869       3.328069289221e-11       1.555098556557e-12      -1.366026356390e-12       9.007885102596e-15       9.145170962536e-16       1.127415843177e-16      -1.896766006331e-17 
 1870       3.322403671692e-11       1.554704094950e-12      -1.387453082594e-12       8.998594127742e-15       9.127738167147e-16       1.130238378133e-16      -1.895073420426e-17 
 1871       3.316905726101e-11       1.554174571044e-12      -1.408844867018e-12       8.989339290499e-15       9.110347195298e-16       1.132915131124e-16      -1.893289638844e-17 
 1872       3.311574373239e-11       1.553510087807e-12      -1.430191364937e-12       8.980120808013e-15       9.092997965807e-16       1.135451457667e-16      -1.891407533770e-17 
 1873       3.306408527447e-11       1.552710750014e-12      -1.451482188075e-12       8.970938897764e-15       9.075690396370e-16       1.137852737691e-16      -1.889419947817e-17 
 1874       3.301407096605e-11       1.551776664250e-12      -1.472706904553e-12       8.961793777562e-15       9.058424403558e-16       1.140124375575e-16      -1.887319693994e-17 
 1875       3.296568982124e-11       1.550707938915e-12      -1.493855038824e-12       8.952685665551e-15       9.041199902818e-16       1.142271800180e-16      -1.885099555667e-17 
 1876       3.291893078934e-11       1.549504684224e-12      -1.514916071623e-12       8.943614780206e-15       9.024016808467e-16       1.144300464881e-16      -1.882752286515e-17 
 1877       3.287378275478e-11       1.548167012211e-12      -1.535879439904e-12       8.934581340336e-15       9.006875033694e-16       1.146215847604e-16      -1.880270610494e-17 
 1878       3.283023453700e-11       1.546695036733e-12      -1.556734536783e-12       8.925585565081e-15       8.989774490556e-16       1.148023450856e-16      -1.877647221801e-17 
 1879       3.278827489035e-11       1.545088873472e-12      -1.577470711481e-12       8.916627673915e-15       8.972715089977e-16       1.149728801758e-16      -1.874874784828e-17 
 1880       3.274789250403e-11       1.543348639939e-12      -1.598077269268e-12       8.907707886644e-15       8.955696741744e-16       1.151337452082e-16      -1.871945934128e-17 
 1881       3.270907600194e-11       1.541474455474e-12      -1.618543471402e-12       8.898826423409e-15       8.938719354508e-16       1.152854978278e-16      -1.868853274376e-17 
 1882       3.267181394264e-11       1.539466441255e-12      -1.638858535072e-12       8.889983504681e-15       8.921782835779e-16       1.154286981514e-16      -1.865589380325e-17 
 1883       3.263609481925e-11       1.537324720294e-12      -1.659011633343e-12       8.881179351266e-15       8.904887091928e-16       1.155639087706e-16      -1.862146796774e-17 
 1884       3.260190705930e-11       1.535049417445e-12      -1.678991895095e-12       8.872414184303e-15       8.888032028182e-16       1.156916947550e-16      -1.858518038524e-17 
 1885       3.256923902470e-11       1.532640659406e-12      -1.698788404965e-12       8.863688225266e-15       8.871217548620e-16       1.158126236559e-16      -1.854695590339e-17 
 1886       3.253807901162e-11       1.530098574720e-12      -1.718390203293e-12       8.855001695959e-15       8.854443556179e-16       1.159272655091e-16      -1.850671906910e-17 
 1887       3.250841525039e-11       1.527423293780e-12      -1.737786286061e-12       8.846354818524e-15       8.837709952643e-16       1.160361928388e-16      -1.846439412813e-17 
 1888       3.248023590539e-11       1.524614948832e-12      -1.756965604835e-12       8.837747815434e-15       8.821016638646e-16       1.161399806607e-16      -1.841990502472e-17 
 1889       3.245352907502e-11       1.521673673975e-12      -1.775917066709e-12       8.829180909496e-15       8.804363513671e-16       1.162392064850e-16      -1.837317540116e-17 
 1890       3.242828279152e-11       1.518599605171e-12      -1.794629534247e-12       8.820654323852e-15       8.787750476043e-16       1.163344503202e-16      -1.832412859747e-17 
 1891       3.240448248785e-11       1.515393171810e-12      -1.813092933635e-12       8.812168187679e-15       8.771177427555e-16       1.164262080956e-16      -1.827270284102e-17 
 1892       3.238210337685e-11       1.512055973903e-12      -1.831301588630e-12       8.803722252499e-15       8.754644287358e-16       1.165146311894e-16      -1.821889694496e-17 
 1893       3.236111801287e-11       1.508589911686e-12      -1.849250912299e-12       8.795316173672e-15       8.738150978175e-16       1.165997848911e-16      -1.816272496270e-17 
 1894       3.234149881937e-11       1.504996894682e-12      -1.866936301129e-12       8.786949604497e-15       8.721697421682e-16       1.166817348001e-16      -1.810420103007e-17 
 1895       3.232321808869e-11       1.501278841711e-12      -1.884353135008e-12       8.778622196204e-15       8.705283538509e-16       1.167605468258e-16      -1.804333936544e-17 
 1896       3.230624798192e-11       1.497437680905e-12      -1.901496777202e-12       8.770333597955e-15       8.688909248237e-16       1.168362871880e-16      -1.798015426980e-17 
 1897       3.229056052869e-11       1.493475349718e-12      -1.918362574337e-12       8.762083456840e-15       8.672574469395e-16       1.169090224176e-16      -1.791466012696e-17 
 1898       3.227612762699e-11       1.489393794942e-12      -1.934945856377e-12       8.753871417870e-15       8.656279119464e-16       1.169788193566e-16      -1.784687140358e-17 
 1899       3.226292104300e-11       1.485194972718e-12      -1.951241936604e-12       8.745697123981e-15       8.640023114867e-16       1.170457451590e-16      -1.777680264935e-17 
 1900       3.225091241092e-11       1.480880848547e-12      -1.967246111596e-12       8.737560216025e-15       8.623806370973e-16       1.171098672908e-16      -1.770446849707e-17 
 1901       3.224007323276e-11       1.476453397309e-12      -1.982953661208e-12       8.729460332771e-15       8.607628802094e-16       1.171712535307e-16      -1.762988366279e-17 
 1902       3.223037487820e-11       1.471914603268e-12      -1.998359848551e-12       8.721397110897e-15       8.591490321482e-16       1.172299719706e-16      -1.755306294593e-17 
 1903       3.222178858437e-11       1.467266460089e-12      -2.013459919971e-12       8.713370184992e-15       8.575390841328e-16       1.172860910155e-16      -1.747402122940e-17 
 1904       3.221428545569e-11       1.462510970851e-12      -2.028249105029e-12       8.705379187552e-15       8.559330272761e-16       1.173396793846e-16      -1.739277347968e-17 
 1905       3.220783646372e-11       1.457650148059e-12      -2.042722616480e-12       8.697423748975e-15       8.543308525845e-16       1.173908061113e-16      -1.730933474701e-17 
 1906       3.220241244692e-11       1.452686013657e-12      -2.056875650251e-12       8.689503497558e-15       8.527325509577e-16       1.174395405436e-16      -1.722372016543e-17 
 1907       3.219798411051e-11       1.447620599040e-12      -2.070703385425e-12       8.681618059495e-15       8.511381131887e-16       1.174859523448e-16      -1.713594495298e-17 
 1908       3.219452202628e-11       1.442455945067e-12      -2.084200984214e-12       8.673767058876e-15       8.495475299634e-16       1.175301114939e-16      -1.704602441173e-17 
 1909       3.219199663243e-11       1.437194102075e-12      -2.097363591943e-12       8.665950117679e-15       8.479607918606e-16       1.175720882856e-16      -1.695397392798e-17 
 1910       3.219037823335e-11       1.431837129890e-12      -2.110186337029e-12       8.658166855771e-15       8.463778893518e-16       1.176119533313e-16      -1.685980897232e-17 
 1911       3.218963699947e-11       1.426387097843e-12      -2.122664330957e-12       8.650416890904e-15       8.447988128008e-16       1.176497775589e-16      -1.676354509980e-17 
 1912       3.218974296709e-11       1.420846084778e-12      -2.134792668265e-12       8.642699838711e-15       8.432235524640e-16       1.176856322141e-16      -1.666519794998e-17 
 1913       3.219066603815e-11       1.415216179069e-12      -2.146566426518e-12       8.635015312704e-15       8.416520984896e-16       1.177195888597e-16      -1.656478324713e-17 
 1914       3.219237598011e-11       1.409499478629e-12      -2.157980666290e-12       8.627362924270e-15       8.400844409180e-16       1.177517193771e-16      -1.646231680029e-17 
 1915       3.219484242575e-11       1.403698090928e-12      -2.169030431144e-12       8.619742282670e-15       8.385205696812e-16       1.177820959660e-16      -1.635781450340e-17 
 1916       3.219803487297e-11       1.397814133001e-12      -2.179710747610e-12       8.612152995031e-15       8.369604746028e-16       1.178107911451e-16      -1.625129233544e-17 
 1917       3.220192268463e-11       1.391849731462e-12      -2.190016625164e-12       8.604594666351e-15       8.354041453980e-16       1.178378777525e-16      -1.614276636053e-17 
 1918       3.220647508836e-11       1.385807022518e-12      -2.199943056209e-12       8.597066899488e-15       8.338515716730e-16       1.178634289462e-16      -1.603225272804e-17 
 1919       3.221166117641e-11       1.379688151982e-12      -2.209485016053e-12       8.589569295161e-15       8.323027429251e-16       1.178875182042e-16      -1.591976767274e-17 
 1920       3.221744990542e-11       1.373495275283e-12      -2.218637462892e-12       8.582101451947e-15       8.307576485427e-16       1.179102193254e-16      -1.580532751490e-17 
 1921       3.222381009629e-11       1.367230557483e-12      -2.227395337783e-12       8.574662966277e-15       8.292162778047e-16       1.179316064297e-16      -1.568894866038e-17 
 1922       3.223071043396e-11       1.360896173285e-12      -2.235753564627e-12       8.567253432433e-15       8.276786198804e-16       1.179517539584e-16      -1.557064760082e-17 
 1923       3.223811946725e-11       1.354494307049e-12      -2.243707050151e-12       8.559872442545e-15       8.261446638298e-16       1.179707366750e-16      -1.545044091369e-17 
 1924       3.224600560870e-11       1.348027152806e-12      -2.251250683883e-12       8.552519586587e-15       8.246143986028e-16       1.179886296650e-16      -1.532834526244e-17 
 1925       3.225433713435e-11       1.341496914267e-12      -2.258379338132e-12       8.545194452378e-15       8.230878130394e-16       1.180055083370e-16      -1.520437739661e-17 
 1926       3.226308218359e-11       1.334905804837e-12      -2.265087867971e-12       8.537896625573e-15       8.215648958694e-16       1.180214484226e-16      -1.507855415196e-17 
 1927       3.227220875895e-11       1.328256047631e-12      -2.271371111212e-12       8.530625689665e-15       8.200456357121e-16       1.180365259771e-16      -1.495089245058e-17 
 1928       3.228168472597e-11       1.321549875483e-12      -2.277223888387e-12       8.523381225978e-15       8.185300210765e-16       1.180508173798e-16      -1.482140930101e-17 
 1929       3.229147781298e-11       1.314789530958e-12      -2.282641002730e-12       8.516162813668e-15       8.170180403607e-16       1.180643993345e-16      -1.469012179836e-17 
 1930       3.230155561092e-11       1.307977266370e-12      -2.287617240151e-12       8.508970029715e-15       8.155096818520e-16       1.180773488699e-16      -1.455704712442e-17 
 1931       3.231188673069e-11       1.301115342257e-12      -2.292148607117e-12       8.501802423442e-15       8.140049329786e-16       1.180897118640e-16      -1.442221772910e-17 
 1932       3.232244428510e-11       1.294206022783e-12      -2.296236054564e-12       8.494659439848e-15       8.125037780589e-16       1.181014083560e-16      -1.428572700030e-17 
 1933       3.233320243290e-11       1.287251580329e-12      -2.299881782168e-12       8.487540495685e-15       8.110062005349e-16       1.181123265175e-16      -1.414768394042e-17 
 1934       3.234413522361e-11       1.280254297036e-12      -2.303088003028e-12       8.480445004885e-15       8.095121837185e-16       1.181223540629e-16      -1.400819801707e-17 
 1935       3.235521659732e-11       1.273216464813e-12      -2.305856943684e-12       8.473372378555e-15       8.080217107908e-16       1.181313782488e-16      -1.386737916368e-17 
 1936       3.236642038456e-11       1.266140385357e-12      -2.308190844140e-12       8.466322024977e-15       8.065347648025e-16       1.181392858732e-16      -1.372533778014e-17 
 1937       3.237772030617e-11       1.259028370160e-12      -2.310091957879e-12       8.459293349598e-15       8.050513286736e-16       1.181459632754e-16      -1.358218473333e-17 
 1938       3.238908997314e-11       1.251882740524e-12      -2.311562551888e-12       8.452285755034e-15       8.035713851928e-16       1.181512963348e-16      -1.343803135781e-17 
 1939       3.240050288648e-11       1.244705827575e-12      -2.312604906670e-12       8.445298641056e-15       8.020949170176e-16       1.181551704708e-16      -1.329298945639e-17 
 1940       3.241193243709e-11       1.237499972273e-12      -2.313221316268e-12       8.438331404598e-15       8.006219066741e-16       1.181574706419e-16      -1.314717130071e-17 
 1941       3.242335190558e-11       1.230267525425e-12      -2.313414088283e-12       8.431383439741e-15       7.991523365568e-16       1.181580813453e-16      -1.300068963192e-17 
 1942       3.243473446217e-11       1.223010847701e-12      -2.313185543895e-12       8.424454137720e-15       7.976861889283e-16       1.181568866163e-16      -1.285365766120e-17 
 1943       3.244605316650e-11       1.215732309643e-12      -2.312538017878e-12       8.417542886912e-15       7.962234459192e-16       1.181537700275e-16      -1.270618907043e-17 
 1944       3.245728096754e-11       1.208434291681e-12      -2.311473858623e-12       8.410649072837e-15       7.947640895277e-16       1.181486146884e-16      -1.255839801279e-17 
 1945       3.246839070343e-11       1.201119184141e-12      -2.309995428155e-12       8.403772078152e-15       7.933081016197e-16       1.181413032448e-16      -1.241039911332e-17 
 1946       3.247935510130e-11       1.193789387264e-12      -2.308105102155e-12       8.396911282646e-15       7.918554639284e-16       1.181317178783e-16      -1.226230746958e-17 
 1947       3.249014677718e-11       1.186447311214e-12      -2.305805269975e-12       8.390066063242e-15       7.904061580542e-16       1.181197403055e-16      -1.211423865225e-17 
 1948       3.250073823583e-11       1.179095376092e-12      -2.303098334662e-12       8.383235793984e-15       7.889601654642e-16       1.181052517775e-16      -1.196630870570e-17 
 1949       3.251110187060e-11       1.171736011949e-12      -2.299986712973e-12       8.376419846041e-15       7.875174674926e-16       1.180881330792e-16      -1.181863414863e-17 
 1950       3.252120996332e-11       1.164371658799e-12      -2.296472835397e-12       8.369617587699e-15       7.860780453399e-16       1.180682645290e-16      -1.167133197468e-17 
 1951       3.253103468408e-11       1.157004766632e-12      -2.292559146173e-12       8.362828384360e-15       7.846418800730e-16       1.180455259781e-16      -1.152451965302e-17 
 1952       3.254054809118e-11       1.149637795426e-12      -2.288248103309e-12       8.356051598533e-15       7.832089526249e-16       1.180197968097e-16      -1.137831512895e-17 
 1953       3.254972213091e-11       1.142273215159e-12      -2.283542178602e-12       8.349286589837e-15       7.817792437946e-16       1.179909559386e-16      -1.123283682454e-17 
 1954       3.255852863748e-11       1.134913505824e-12      -2.278443857658e-12       8.342532714992e-15       7.803527342467e-16       1.179588818105e-16      -1.108820363920e-17 
 1955       3.256693933281e-11       1.127561157439e-12      -2.272955639908e-12       8.335789327817e-15       7.789294045116e-16       1.179234524017e-16      -1.094453495031e-17 
 1956       3.257492582643e-11       1.120218670062e-12      -2.267080038630e-12       8.329055779226e-15       7.775092349846e-16       1.178845452180e-16      -1.080195061382e-17 
 1957       3.258245961531e-11       1.112888553805e-12      -2.260819580970e-12       8.322331417225e-15       7.760922059266e-16       1.178420372948e-16      -1.066057096486e-17 
 1958       3.258951208377e-11       1.105573328840e-12      -2.254176807956e-12       8.315615586905e-15       7.746782974631e-16       1.177958051957e-16      -1.052051681835e-17 
 1959       3.259605450325e-11       1.098275525421e-12      -2.247154274520e-12       8.308907630443e-15       7.732674895845e-16       1.177457250126e-16      -1.038190946958e-17 
 1960       3.260205803226e-11       1.090997683889e-12      -2.239754549520e-12       8.302206887093e-15       7.718597621455e-16       1.176916723648e-16      -1.024487069487e-17 
 1961       3.260749371618e-11       1.083742354690e-12      -2.231980215753e-12       8.295512693186e-15       7.704550948654e-16       1.176335223983e-16      -1.010952275212e-17 
 1962       3.261233248714e-11       1.076512098385e-12      -2.223833869979e-12       8.288824382126e-15       7.690534673274e-16       1.175711497856e-16      -9.975988381459e-18 
 1963       3.261654516385e-11       1.069309485663e-12      -2.215318122940e-12       8.282141284382e-15       7.676548589787e-16       1.175044287246e-16      -9.844390805824e-18 
 1964       3.262010245150e-11       1.062137097354e-12      -2.206435599378e-12       8.275462727490e-15       7.662592491303e-16       1.174332329385e-16      -9.714853731587e-18 
 1965       3.262297494160e-11       1.054997524442e-12      -2.197188938052e-12       8.268788036043e-15       7.648666169565e-16       1.173574356750e-16      -9.587501349150e-18 
 1966       3.262513311182e-11       1.047893368079e-12      -2.187580791761e-12       8.262116531693e-15       7.634769414952e-16       1.172769097055e-16      -9.462458333558e-18 
 1967       3.262654732587e-11       1.040827239594e-12      -2.177613827364e-12       8.255447533143e-15       7.620902016471e-16       1.171915273250e-16      -9.339849845101e-18 
 1968       3.262718783335e-11       1.033801760511e-12      -2.167290725792e-12       8.248780356145e-15       7.607063761760e-16       1.171011603509e-16      -9.219801529927e-18 
 1969       3.262702476960e-11       1.026819562556e-12      -2.156614182078e-12       8.242114313496e-15       7.593254437084e-16       1.170056801230e-16      -9.102439520644e-18 
 1970       3.262602815557e-11       1.019883287674e-12      -2.145586905365e-12       8.235448715033e-15       7.579473827332e-16       1.169049575027e-16      -8.987890436929e-18 
 1971       3.262417138701e-11       1.012995350970e-12      -2.134212239694e-12       8.228782913319e-15       7.565721800504e-16       1.167988685937e-16      -8.876235071901e-18 
 1972       3.262144173062e-11       1.006157227583e-12      -2.122496031333e-12       8.222116441067e-15       7.551998561858e-16       1.166873119535e-16      -8.767369074055e-18 
 1973       3.261782990556e-11       9.993701605421e-13      -2.110444775351e-12       8.215448874732e-15       7.538304401643e-16       1.165701915088e-16      -8.661141231994e-18 
 1974       3.261332660114e-11       9.926353973607e-13      -2.098064996151e-12       8.208779788906e-15       7.524639610787e-16       1.164474108451e-16      -8.557399693920e-18 
 1975       3.260792247680e-11       9.859541900429e-13      -2.085363247513e-12       8.202108756318e-15       7.511004480898e-16       1.163188732063e-16      -8.455991966809e-18 
 1976       3.260160816210e-11       9.793277950886e-13      -2.072346112628e-12       8.195435347835e-15       7.497399304263e-16       1.161844814941e-16      -8.356764915594e-18 
 1977       3.259437425662e-11       9.727574734989e-13      -2.059020204143e-12       8.188759132453e-15       7.483824373847e-16       1.160441382680e-16      -8.259564762333e-18 
 1978       3.258621132998e-11       9.662444907814e-13      -2.045392164190e-12       8.182079677301e-15       7.470279983298e-16       1.158977457444e-16      -8.164237085397e-18 
 1979       3.257710992181e-11       9.597901169559e-13      -2.031468664432e-12       8.175396547634e-15       7.456766426943e-16       1.157452057965e-16      -8.070626818637e-18 
 1980       3.256706054167e-11       9.533956265595e-13      -2.017256406100e-12       8.168709306833e-15       7.443283999793e-16       1.155864199539e-16      -7.978578250569e-18 
 1981       3.255605366904e-11       9.470622986523e-13      -2.002762120028e-12       8.162017516402e-15       7.429832997540e-16       1.154212894019e-16      -7.887935023546e-18 
 1982       3.254407975331e-11       9.407914168227e-13      -1.987992566694e-12       8.155320735964e-15       7.416413716559e-16       1.152497149815e-16      -7.798540132937e-18 
 1983       3.253112921369e-11       9.345842691928e-13      -1.972954536260e-12       8.148618523262e-15       7.403026453907e-16       1.150715971887e-16      -7.710235926304e-18 
 1984       3.251719243923e-11       9.284421484240e-13      -1.957654848606e-12       8.141910434153e-15       7.389671507329e-16       1.148868361740e-16      -7.622864102580e-18 
 1985       3.250225978875e-11       9.223663517220e-13      -1.942100353373e-12       8.135196022606e-15       7.376349175250e-16       1.146953317424e-16      -7.536265711245e-18 
 1986       3.248632159083e-11       9.163581808430e-13      -1.926297929996e-12       8.128474840703e-15       7.363059756784e-16       1.144969833525e-16      -7.450281151501e-18 
 1987       3.246936814375e-11       9.104189420981e-13      -1.910254487749e-12       8.121746438632e-15       7.349803551728e-16       1.142916901165e-16      -7.364750171456e-18 
 1988       3.245138971548e-11       9.045499463597e-13      -1.893976965778e-12       8.115010364688e-15       7.336580860568e-16       1.140793507996e-16      -7.279511867292e-18 
 1989       3.243237654363e-11       8.987525090663e-13      -1.877472333141e-12       8.108266165267e-15       7.323391984475e-16       1.138598638194e-16      -7.194404682450e-18 
 1990       3.241231883541e-11       8.930279502280e-13      -1.860747588850e-12       8.101513384869e-15       7.310237225310e-16       1.136331272460e-16      -7.109266406803e-18 
 1991       3.239120676761e-11       8.873775944324e-13      -1.843809761901e-12       8.094751566090e-15       7.297116885618e-16       1.133990388010e-16      -7.023934175832e-18 
 1992       3.236903048657e-11       8.818027708492e-13      -1.826665911321e-12       8.087980249620e-15       7.284031268638e-16       1.131574958574e-16      -6.938244469809e-18 
 1993       3.234578010812e-11       8.763048132365e-13      -1.809323126202e-12       8.081198974247e-15       7.270980678294e-16       1.129083954394e-16      -6.852033112967e-18 
 1994       3.232144571758e-11       8.708850599456e-13      -1.791788525741e-12       8.074407276847e-15       7.257965419203e-16       1.126516342213e-16      -6.765135272681e-18 
 1995       3.229601736969e-11       8.655448539268e-13      -1.774069259276e-12       8.067604692383e-15       7.244985796671e-16       1.123871085280e-16      -6.677385458644e-18 
 1996       3.226948508859e-11       8.602855427343e-13      -1.756172506327e-12       8.060790753907e-15       7.232042116696e-16       1.121147143337e-16      -6.588617522047e-18 
 1997       3.224183886780e-11       8.551084785325e-13      -1.738105476633e-12       8.053964992553e-15       7.219134685967e-16       1.118343472622e-16      -6.498664654752e-18 
 1998       3.221306867017e-11       8.500150181005e-13      -1.719875410191e-12       8.047126937535e-15       7.206263811867e-16       1.115459025860e-16      -6.407359388470e-18 
 1999       3.218316442784e-11       8.450065228382e-13      -1.701489577295e-12       8.040276116149e-15       7.193429802469e-16       1.112492752262e-16      -6.314533593939e-18 
 2000       3.215211604223e-11       8.400843587713e-13      -1.682955278573e-12       8.033412053763e-15       7.180632966542e-16       1.109443597518e-16      -6.220018480104e-18 
 2001       3.211991338395e-11       8.352498965570e-13      -1.664279845025e-12       8.026534273821e-15       7.167873613548e-16       1.106310503796e-16      -6.123644593287e-18 
 2002       3.208654629286e-11       8.305045114892e-13      -1.645470638064e-12       8.019642297838e-15       7.155152053645e-16       1.103092409737e-16      -6.025241816372e-18 
 2003       3.205200457794e-11       8.258495835042e-13      -1.626535049550e-12       8.012735645397e-15       7.142468597684e-16       1.099788250447e-16      -5.924639367975e-18 
 2004       3.201627801731e-11       8.212864971857e-13      -1.607480501835e-12       8.005813834149e-15       7.129823557216e-16       1.096396957500e-16      -5.821665801628e-18 
 2005       3.197935635816e-11       8.168166417708e-13      -1.588314447795e-12       7.998876379806e-15       7.117217244483e-16       1.092917458928e-16      -5.716149004950e-18 
 2006       3.194122931678e-11       8.124414111549e-13      -1.569044370870e-12       7.991922796144e-15       7.104649972428e-16       1.089348679218e-16      -5.607916198827e-18 
